編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPQQMLLLLHMFFCA77CC,長安段三小段,.00,都市：商
RPWOMLLLLHMFFBA08CC,市府段一小段,.00,都市：其他
RPQOMLLLLHMFFDA67CC,美仁段一小段,.00,都市：商
RPQOMLLLLHMFFDA67CC,美仁段一小段,.00,都市：商
RPXNMLMLLHMFFDA38CC,雅祥段一小段,.00,都市：商
RPXNMLMLLHMFFDA38CC,雅祥段一小段,.00,都市：商
RPXNMLMLLHMFFBA18CC,福星段二小段,.00,都市：商
RPPOMLMLLHMFFBA47CC,大同段二小段,.00,都市：商
RPQOMLMLLHMFFBA57CC,市府段一小段,.00,都市：商
RPXOMLMLLHMFFBA28CC,漢中段三小段,.00,都市：商
RPUPMLMLLHMFFCA18CC,西湖段四小段,.00,都市：工
RPVPMLMLLHMFFCA28CC,中山段二小段,.00,都市：商
RPPNMLNLLHMFFBA47CC,福星段三小段,.00,都市：商
RPPNMLNLLHMFFBA47CC,福星段三小段,.00,都市：商
RPTOMLNLLHMFFEA28CC,大業段四小段,.00,都市：工
RPXNMLOLLHMFFEA68CC,三玉段三小段,.00,都市：住
RPXNMLOLLHMFFEA68CC,三玉段三小段,.00,都市：住
RPXNMLOLLHMFFEA68CC,三玉段三小段,.00,都市：住
RPXOMLOLLHMFFBA48CC,公園段二小段,.00,都市：商
RPVNMLOLLHMFFDA38CC,南港段一小段,38.82,都市：商
RPWPMLOLLHMFFCA58CC,德惠段二小段,.00,都市：住
RPWPMLOLLHMFFCA58CC,德惠段二小段,.00,都市：住
RPXPMLOLLHMFFCA68CC,中山段二小段,.00,都市：商
RPQNMLRLLHMFFDA18CC,西松段一小段,.00,都市：住
RPQNMLRLLHMFFBA97CC,漢中段三小段,.00,都市：商
RPTNMLRLLHMFFBA28CC,漢中段三小段,.00,都市：商
RPOPMLSLLHMFFCA18CC,碧湖段三小段,353.00,都市：住
