編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLNJLHMFFAF67CA,18,50.39,共有部份,鋼筋混凝土造,87年11月11日,二十三層,
RPSNMLNJLHMFFAF77CA,1,30.22,見其他登記事項,鋼筋混凝土造,105年3月16日,十四層,三層
RPSNMLNJLHMFFAF77CA,1,26.58,見其他登記事項,鋼筋混凝土造,105年3月16日,十四層,
RPQRMLMLKHMFFBF08CA,40,81.55,住家用,加強磚造,66年2月2日,四層,二層 陽台
RPRNMLNLKHMFFBF87CA,11,89.47,住家用,鋼筋混凝土造,95年6月5日,十三層,十三層
RPRNMLNLKHMFFBF87CA,11,70.46,共有部份,鋼筋混凝土造,95年6月5日,十三層,
RPTOMLNLKHMFFBF18CA,,82.91,見其他登記事項,鋼筋混凝土造,105年7月25日,十二層,八層
RPTOMLNLKHMFFBF18CA,,21.31,見其他登記事項,鋼筋混凝土造,105年7月25日,十二層,
RPTOMLNLKHMFFBF18CA,,62.34,見其他登記事項,鋼筋混凝土造,105年7月25日,十二層,
RPOPMLNLKHMFFBF77CA,1,82.91,見其他登記事項,鋼筋混凝土造,105年7月25日,十二層,十層
RPOPMLNLKHMFFBF77CA,1,21.31,見其他登記事項,鋼筋混凝土造,105年7月25日,十二層,
RPOPMLNLKHMFFBF77CA,1,62.34,見其他登記事項,鋼筋混凝土造,105年7月25日,十二層,
RPSPMLNLKHMFFBF18CA,,82.91,見其他登記事項,鋼筋混凝土造,105年7月25日,十二層,十一層
RPSPMLNLKHMFFBF18CA,,21.31,見其他登記事項,鋼筋混凝土造,105年7月25日,十二層,
RPSPMLNLKHMFFBF18CA,,62.34,見其他登記事項,鋼筋混凝土造,105年7月25日,十二層,
RPROMLMLKHMFFBF87CA,38,68.89,住家用,鋼筋混凝土造,68年5月6日,四層,四層 陽台
RPSQMLMLKHMFFBF18CA,19,92.09,住家用,鋼筋混凝土造,86年12月20日,六層,六層
RPSQMLMLKHMFFBF18CA,19,11.90,共有部分,鋼筋混凝土造,86年12月20日,六層,
RPSQMLMLKHMFFBF18CA,19,12.84,共有部分,鋼筋混凝土造,86年12月20日,六層,
RPTQMLSJLHMFFAF68CA,23,63.02,住家用,鋼筋混凝土造,82年12月31日,七層,三層
RPTQMLSJLHMFFAF68CA,23,15.93,共有部份,鋼筋混凝土造,82年12月31日,七層,
RPXNMLMLKHMFFAF28CA,,87.19,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,十七層
RPXNMLMLKHMFFAF28CA,,23.82,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,
RPXNMLMLKHMFFAF28CA,,50.32,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,
RPOOMLMLKHMFFAF47CA,,92.79,見其他登記事項,鋼筋混凝土造,105年9月5日,二十二層,十八層
