編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLMLKHMFFCC57CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPQOMLMLKHMFFCC57CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPQOMLMLKHMFFCC57CA,1,.48,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPQOMLMLKHMFFCC57CA,1,20.25,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPPNMLMLKHMFFCC37CA,35,101.48,住家用,鋼筋混凝土造,71年2月23日,二層,一層 二層
RPQNMLMLKHMFFCC47CA,22,61.54,住家用,鋼筋混凝土造,83年10月15日,五層,二層
RPQNMLMLKHMFFCC47CA,22,2.29,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPQNMLMLKHMFFCC47CA,22,5.72,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPTOMLNKLHMFFCC97CA,24,76.76,住家用,鋼筋混凝土造,82年1月11日,十二層,四層
RPTOMLNKLHMFFCC97CA,24,15.37,商業用,鋼筋混凝土造,82年1月11日,十二層,地下一層
RPTOMLNKLHMFFCC97CA,24,5.93,共用部份,鋼筋混凝土造,82年1月11日,十二層,
RPTOMLNKLHMFFCC97CA,24,15.37,見其他登記事項,鋼筋混凝土造,82年1月11日,十二層,地下二層
RPTOMLNKLHMFFCC97CA,24,14.25,共用部份,鋼筋混凝土造,82年1月11日,十二層,
RPTNMLRKLHMFFCC28CA,8,98.56,住家用,鋼筋混凝土造,98年6月24日,十四層,十一層
RPTNMLRKLHMFFCC28CA,8,49.46,共用部份,鋼筋混凝土造,98年6月24日,十四層,
RPTNMLRKLHMFFCC28CA,8,20.48,共用部份,鋼筋混凝土造,98年6月24日,十四層,
RPQNMLRJLHMFFCC87CA,39,103.60,商業用,鋼筋混凝土加強磚造,66年8月19日,三層,一層 防空避難室 騎樓
RPWNMLLJLHMFFCC87CA,32,109.43,住家用,鋼筋混凝土造,74年3月7日,五層,一層
RPXNMLLJLHMFFCC97CA,21,77.03,住家用,鋼筋混凝土造,85年5月3日,五層,四層
RPXNMLLJLHMFFCC97CA,21,5.22,共用部份,鋼筋混凝土造,85年5月3日,五層,
RPXNMLLJLHMFFCC97CA,21,9.34,共用部份,鋼筋混凝土造,85年5月3日,五層,
RPXNMLLJLHMFFCC97CA,21,.06,見其他登記事項,鋼筋混凝土造,85年5月3日,五層,地下一層
RPXNMLLJLHMFFCC97CA,21,39.66,共用部份,鋼筋混凝土造,85年5月3日,五層,
RPQNMLOLKHMFFCC67CA,1,46.74,見其他登記事項,鋼筋混凝土造,104年12月28日,十五層,十四層
RPQNMLOLKHMFFCC67CA,1,60.39,見其他登記事項,鋼筋混凝土造,104年12月28日,十五層,
RPWNMLNLKHMFFCC18CA,26,109.41,住家用,鋼筋混凝土造,79年9月15日,五層,五層
RPWNMLNLKHMFFCC18CA,26,6.96,共用部份,鋼筋混凝土造,79年9月15日,五層,
RPPNMLLJLHMFFCC17CA,10,96.61,住家用,鋼筋混凝土造,96年1月31日,八層,五層
RPPNMLLJLHMFFCC17CA,10,32.20,共用部份,鋼筋混凝土造,96年1月31日,八層,
RPPNMLLJLHMFFCC17CA,10,13.46,共用部份,鋼筋混凝土造,96年1月31日,八層,
RPTNMLKKLHMFFCC77EA,17,174.90,見其他登記事項,鋼筋混凝土造,88年8月17日,四層,一層 二層 三層 四層
RPQNMLOJLHMFFCC57CA,4,52.97,見其他登記事項,鋼筋混凝土造,102年3月29日,十二層,二層
RPQNMLOJLHMFFCC57CA,4,18.49,見其他登記事項,鋼筋混凝土造,102年3月29日,十三層,
RPQNMLOJLHMFFCC57CA,4,.04,見其他登記事項,鋼筋混凝土造,102年3月29日,十二層,一層
RPQNMLOJLHMFFCC57CA,4,22.36,見其他登記事項,鋼筋混凝土造,102年3月29日,十三層,
RPQNMLMJLHMFFCC37CA,20,87.32,住家用,鋼筋混凝土造,86年1月17日,二十層,十八層
RPQNMLMJLHMFFCC37CA,20,24.17,共用部份,鋼筋混凝土造,86年1月17日,二十層,
RPQNMLMJLHMFFCC37CA,20,1.92,共用部份,鋼筋混凝土造,86年1月17日,二十層,
RPQNMLMJLHMFFCC37CA,20,27.47,見其他登記事項,鋼筋混凝土造,86年1月17日,二十層,地下一層 地下二層
RPQNMLMJLHMFFCC37CA,20,2.81,共用部份,鋼筋混凝土造,86年1月17日,二十層,
RPWOMLRJLHMFFCC58CA,39,99.00,住家用,鋼筋混凝土造,67年2月25日,四層,四層
RPRNMLQJLHMFFCC87CA,37,99.06,商業用,鋼筋混凝土造,68年11月27日,四層,一層 騎樓
RPQNMLTJLHMFFCC08CA,16,45.35,住家用,鋼筋混凝土造,90年2月16日,五層,一層
RPQNMLTJLHMFFCC08CA,16,33.86,共用部份,鋼筋混凝土造,90年2月16日,五層,
RPRNMLNLKHMFFCC87EA,54,29.39,住家用,磚造,52年6月1日,一層,一層
RPVNMLNLKHMFFCC08CA,1,49.55,見其他登記事項,鋼筋混凝土造,105年1月24日,二十二層,十九層
RPVNMLNLKHMFFCC08CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,,地下二層
RPVNMLNLKHMFFCC08CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPVNMLNLKHMFFCC08CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPVNMLNLKHMFFCC08CA,1,.48,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPVNMLNLKHMFFCC08CA,1,20.25,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPSNMLLJLHMFFBC37CA,20,24.03,住家用,鋼筋混凝土造,85年11月29日,二十三層,十九層
RPSNMLLJLHMFFBC37CA,20,2.75,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPSNMLLJLHMFFBC37CA,20,1.57,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPSNMLLJLHMFFBC37CA,20,1.79,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPSNMLQJLHMFFBC87CA,25,127.90,住家用,鋼筋混凝土造,81年6月27日,五層,四層
RPSNMLQJLHMFFBC87CA,25,2.33,共用部份,鋼筋混凝土造,81年6月27日,五層,
RPPNMLPJLHMFFBC47CA,20,113.45,見其他登記事項,鋼筋混凝土造,86年6月30日,十四層,九層
RPPNMLPJLHMFFBC47CA,20,18.18,共用部份,鋼筋混凝土造,86年6月30日,十四層,
RPPNMLPJLHMFFBC47CA,20,39.33,共用部份,鋼筋混凝土造,86年6月30日,十四層,
RPPNMLMJLHMFFBC17CA,32,71.68,住家用,鋼筋混凝土造,73年3月28日,五層,二層
RPPNMLMJLHMFFBC17CA,32,71.68,住家用,鋼筋混凝土造,73年3月28日,五層,三層
RPSNMLOLKHMFFBC77CA,21,84.35,住家用,鋼筋混凝土造,84年11月10日,四層,四層
RPSNMLOLKHMFFBC77CA,21,12.36,共用部份,鋼筋混凝土造,84年11月10日,四層,
RPTNMLOLKHMFFBC87CA,20,76.38,住家用,鋼筋混凝土造,85年11月19日,五層,二層
RPTNMLOLKHMFFBC87CA,20,23.18,共用部份,鋼筋混凝土造,85年11月19日,五層,
RPSNMLSJLHMFFBC08CA,18,77.75,住家用,鋼筋混凝土造,88年1月22日,七層,六層
RPSNMLSJLHMFFBC08CA,18,14.39,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPSNMLSJLHMFFBC08CA,18,5.32,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPSNMLSJLHMFFBC08CA,18,34.92,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPSNMLSJLHMFFBC08CA,18,2.11,共用部份,鋼筋混凝土造,88年1月22日,七層,
RPPOMLNKLHMFFCC57CA,20,107.94,住家用,鋼筋混凝土造,86年6月5日,五層,一層
RPPOMLNKLHMFFCC57CA,20,1.92,共用部份,鋼筋混凝土造,86年6月5日,五層,
RPROMLNKLHMFFCC77CA,22,81.17,住家用,鋼筋混凝土造,84年1月17日,五層,五層
RPROMLNKLHMFFCC77CA,22,12.48,共用部份,鋼筋混凝土造,84年1月17日,五層,
RPROMLNKLHMFFCC77CA,22,2.91,見其他登記事項,鋼筋混凝土造,84年1月17日,四層,四層 一層 二層 三層
RPPNMLQJLHMFFCC67CA,4,84.30,見其他登記事項,鋼筋混凝土造,102年3月29日,十三層,二層
RPPNMLQJLHMFFCC67CA,4,36.64,見其他登記事項,鋼筋混凝土造,102年3月29日,十三層,
RPPNMLQJLHMFFCC67CA,4,.04,見其他登記事項,鋼筋混凝土造,102年3月29日,十二層,一層
