編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPNMLQJKHMFFAX96DA,42,97.38,住家用,見其他登記事項,63年9月16日,二層,一層 二層
RPQNMLQJLHMFFAX07CA,19,185.16,住家用,鋼筋混凝土造,87年5月25日,三層,一層 二層 三層 電梯樓梯間
RPRNMLTJLHMFFAX57DA,1,205.41,住家用,鋼筋混凝土造,104年10月8日,三層,一層 二層 三層
RPPNMLMJLHMFFAX56CA,22,42.50,住家用,鋼筋混凝土造,84年7月7日,五層,一層
RPPNMLMJLHMFFAX56CA,22,2.89,見其他登記事項,鋼筋混凝土造,84年7月7日,五層,
RPPNMLNJLHMFFAX66CA,84,26.49,住家用,見其他登記事項,22年1月1日,一層,一層
RPQOMLLJLHMFFAX76DA,17,309.21,住家用,鋼筋混凝土造,88年11月25日,五層,一層 二層 三層 四層 五層 電梯樓梯間
