編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPRNMLSJKILFFAI58CC,台斗坑段,88.00,都市：商
RPRNMLTKKILFFAI78CC,末廣段四小段,233.00,都市：住
RPSNMLMLKILFFAI28CC,中山段一小段,87.00,都市：住
RPTNMLNLKILFFAI58DC,埤子頭段,13.00,都市：住
RPTNMLNLKILFFAI58DC,埤子頭段,47.00,都市：住
RPPOMLKMKILFFAI97CC,下路頭段,62.00,都市：住
RPPNMLLMKILFFAI97CC,彌陀段,93.00,都市：其他
RPUNMLKLKHMFFAI38DC,竹圍子段,34.00,都市：住
RPPNMLPLKHMFFAI38DC,太平段,9.65,都市：住
