鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
中區,房地(土地+建物),臺中市中區民族路61~90號,891.0,商,,,1050905,土地6建物4車位0,全,三層,透天厝,商業用,見其他登記事項,0550611,1346.5,16,5,8,有,無,147000000,109172,,0.0,0,,RPRPMLMJKILFFAB27CA
南區,房地(土地+建物)+車位,臺中市南區學府路61~90號,16.48,住,,,1060105,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000729,102.95,1,1,1,有,有,6300000,61195,坡道機械,15.68,0,,RPPNMLSKKHMFFAB57CA
西區,房地(土地+建物)+車位,臺中市西區中興街271~300號,14.01,商,,,1060123,土地1建物1車位1,二十六層,三十四層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0990202,307.97,4,3,2,有,有,29350000,95301,坡道平面,17.06,0,,RPROMLKLKHMFFAB17CA
西區,房地(土地+建物)+車位,臺中市西區向上路一段91~120號,22.79,商,,,1060101,土地13建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870107,271.83,4,2,2,有,有,18660000,68646,坡道平面,15.21,0,,RPRPMLKLKHMFFAB27CA
中區,房地(土地+建物),臺中市中區中山路61~90號,70.0,商,,,1060113,土地2建物1車位0,一層，二層，三層，四層，騎樓,四層,店面(店鋪),商業用,見其他登記事項,,263.79,0,1,0,有,無,14500000,54968,,0.0,0,含增建,RPUSMLMLKHMFFAB08CA
西區,房地(土地+建物)+車位,臺中市西區五廊街91~120號,51.58,住,,,1060106,土地2建物1車位2,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041016,233.25,3,2,2,有,有,16480000,70654,坡道平面,66.94,0,,RPOOMLLJLHMFFAB86CA
東區,房地(土地+建物)+車位,臺中市東區建成路721~750號,9.48,住,,,1051217,土地2建物1車位0,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870323,100.24000000000001,2,1,1,有,有,4200000,41899,升降機械,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLOJLHMFFAB17CA
南區,房地(土地+建物),臺中市南區國光路134巷1~30號,11.7,住,,,1060121,土地1建物1車位0,十一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790113,106.38000000000001,2,1,2,有,有,4666000,43862,,0.0,0,,RPPPMLRJLHMFFAB67CA
西區,房地(土地+建物)+車位,臺中市西區中美街121~150號,36.07,住,,,1060101,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050629,221.87,3,2,2,有,有,21350000,96228,坡道平面,26.46,0,總價款包含裝潢及家電,RPPOMLKKLHMFFAB96CA
南區,土地,樹子腳段991~1020地號,102.0,其他,,,1051227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2771870,27175,,0.0,0,(包含)公共設施保留地之交易。,RPXPMLQKLHMFFAB48CA
南區,土地,樹子腳段991~1020地號,68.0,其他,,,1051227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1847910,27175,,0.0,0,(包含)公共設施保留地之交易。,RPOQMLQKLHMFFAB67CA
北區,房地(土地+建物)+車位,臺中市北區太原一街1~30號,18.1,住,,,1060119,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050426,110.53,3,2,2,有,有,7120000,64417,坡道機械,11.55,0,,RPOQMLRKKHMFFBB77CA
北區,房地(土地+建物)+車位,臺中市北區東成三街211~240號,19.21,住,,,1060101,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820806,116.19,3,2,2,有,有,5100000,43894,坡道平面,0.0,0,,RPQQMLRKKHMFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區和祥三街151~180號,281.67,住,,,1050531,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1041023,395.59,5,2,6,有,無,63250000,159888,,0.0,0,,RPQNMLSKKHMFFBB77CA
北區,房地(土地+建物),臺中市北區梅川東路三段121~150號,39.56,住,,,1060119,土地2建物3車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680813,244.52,3,1,3,有,無,6500000,26583,,0.0,0,,RPPOMLSKKHMFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區綏遠路二段61~90號,10.44,商,,,1060116,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750925,50.7,1,1,1,有,無,1600000,31558,,0.0,0,含增建或未登記建物。,RPQOMLKLKHMFFBB17CA
北屯區,房地(土地+建物),臺中市北屯區軍福十三路121~150號,13.76,住,,,1060122,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030915,69.67,2,2,2,有,有,4200000,60284,,0.0,0,1.本案屬於二親等間之買賣案件。,RPSPMLKLKHMFFBB47CA
北區,房地(土地+建物),臺中市北區太原五街1~30號,6.8,住,,,1051231,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791121,47.55,2,1,1,有,有,2500000,52576,,0.0,0,,RPPNMLLLKHMFFBB07CA
北區,房地(土地+建物)+車位,臺中市北區五權路361~390號,11.03,商,,,1060117,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980908,154.56,3,2,2,有,有,10820000,69985,坡道平面,18.53,1300000,含增建或未登記建物。,RPUNMLKLKHMFFBB47CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德十六路241~270號,21.51,商,,,1060208,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050218,204.4,4,2,2,有,有,10200000,53021,坡道機械,26.17,750000,,RPXOMLMLKHMFFBB08CA
北屯區,房地(土地+建物)+車位,臺中市北屯區和福路151~180號,18.2,商,,,1060118,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010807,173.09,3,2,2,有,無,7010000,40499,坡道平面,34.66,0,,RPVPMLMLKHMFFBB97CA
北區,房地(土地+建物),臺中市北區梅川東路三段62巷1~30號,90.0,住,,,1051231,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0590425,83.58,3,2,1,有,無,7500000,89734,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLOLKHMFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路三段31~60號,29.05,商,,,1060103,土地1建物2車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781220,177.43,3,2,2,有,有,7500000,42270,坡道機械,0.0,0,,RPTOMLNLKHMFFBB77CA
北區,房地(土地+建物)+車位,臺中市北區忠太東路31~60號,47.71,住,,,1021208,土地1建物1車位3,十四層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050808,359.01,4,2,3,有,有,34050000,115333,坡道平面,98.46,4000000,,RPOPMLNLKHMFFBB37CA
北區,房地(土地+建物)+車位,臺中市北區忠太東路31~60號,40.27,住,,,1021124,土地1建物1車位2,十層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050808,296.58000000000004,4,2,2,有,有,26010000,101368,坡道平面,65.64,2600000,,RPPPMLNLKHMFFBB47CA
北區,房地(土地+建物)+車位,臺中市北區忠太東路31~60號,40.82,住,,,1021125,土地1建物1車位2,五層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050808,299.62,4,2,2,有,有,25800000,100009,坡道平面,65.64,2400000,,RPQPMLNLKHMFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區漢口路五段121~150號,33.1,住,,,1060118,土地1建物2車位2,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050923,235.3,4,2,2,有,有,15500000,73146,坡道平面,54.84,2300000,,RPXQMLOLKHMFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區漢口路五段121~150號,33.1,住,,,1060202,土地1建物2車位2,四層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1050923,236.38,4,2,2,有,有,16000000,75465,坡道平面,54.84,2300000,,RPORMLOLKHMFFBB67CA
北屯區,房地(土地+建物)+車位,臺中市北屯區和福路121~150號,15.83,商,,,1060112,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031027,166.14999999999998,3,2,2,有,有,8700000,52362,坡道機械,17.98,0,,RPRNMLQLKHMFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段207巷25弄1~30號,19.5,住,,,1060115,土地2建物2車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800708,123.34,3,2,2,有,有,5200000,42156,坡道機械,0.0,0,,RPUNMLLJLHMFFBB47CA
北屯區,房地(土地+建物)+車位,臺中市北屯區環太東路601~630號,25.62,住,,,1060117,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040615,151.19,3,2,2,有,有,6450000,43161,坡道平面,24.92,1000000,,RPTPMLNJLHMFFBB77CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德二路二段211~240號,21.87,商,,,1030620,土地1建物1車位1,六層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051118,195.95,3,2,2,有,有,13840000,76853,坡道平面,31.48,1200000,,RPOPMLPJLHMFFBB47CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德二路二段211~240號,21.64,商,,,1030604,土地1建物1車位1,十二層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051118,194.26999999999998,3,2,2,有,有,14470000,80595,坡道平面,31.48,1350000,,RPPPMLPJLHMFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德二路二段211~240號,26.57,商,,,1031222,土地1建物1車位2,十層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051118,260.76,4,2,2,有,有,18120000,77958,坡道平面,62.96,2700000,,RPQPMLPJLHMFFBB67CA
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十六路301~330號,14.75,商,,,1051227,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040813,148.51999999999998,3,2,2,有,有,9000000,62278,坡道平面,13.32,580000,,RPRPMLSJLHMFFBB08CA
北屯區,房地(土地+建物),臺中市北屯區興安路二段451~480號,16.72,住,,,1051214,土地2建物1車位0,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890616,123.5,3,2,2,有,有,6500000,52632,,0.0,0,,RPQNMLTJLHMFFBB87CA
北屯區,房地(土地+建物)+車位,臺中市北屯區景賢南二路331~360號,17.86,商,,,1060109,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980626,158.16,4,2,2,有,有,8200000,51846,坡道機械,0.0,0,,RPRNMLTJLHMFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區正道街1~30號,127.6,住,,,1051228,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050325,235.73,4,2,4,有,無,17880000,75849,,0.0,0,,RPSPMLNKLHMFFBB77CA
北區,土地,邱厝子段31~60地號,14.0,其他,,,1051227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,547400,39100,,0.0,0,(包含)公共設施保留地之交易。,RPXPMLQKLHMFFBB58CA
北屯區,房地(土地+建物),臺中市北屯區東山路一段238巷34弄31~60號,118.43,住,,,1051214,土地5建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1040921,309.04999999999995,5,2,5,有,有,21100000,68274,,0.0,0,,RPPPMLRKLHMFFBB87CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路91~120號,12.69,住,,,1060120,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,145.32999999999998,3,2,2,有,有,11000000,75690,坡道平面,21.71,0,,RPUNMLRKKHMFFCB18CA
南屯區,房地(土地+建物),臺中市南屯區文心路一段211~240號,14.13,住,,,1051223,土地1建物1車位0,十五層,二十五層,辦公商業大樓,商業用,鋼筋混凝土造,0841024,191.93,0,0,0,無,有,10600000,55228,,0.0,0,,RPSOMLSKKHMFFCB18CA
西屯區,房地(土地+建物),臺中市西屯區國安一路235巷1~30號,27.65,住,,,1051203,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0850923,131.39,3,2,2,有,有,4850000,36913,,0.0,0,,RPSNMLKLKHMFFCB37CA
西屯區,房地(土地+建物),臺中市西屯區西安街277巷25弄1~30號,3.42,住,,,1060105,土地1建物1車位0,七層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880529,22.880000000000003,1,0,1,有,有,1350000,59003,,0.0,0,,RPVOMLKLKHMFFCB77CA
西屯區,房地(土地+建物)+車位,臺中市西屯區上明三街1~30號,16.29,住,,,1060122,土地1建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850119,138.45,3,2,2,有,有,7300000,52727,坡道機械,0.0,800000,,RPXPMLKLKHMFFCB08CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福科二路31~60號,19.4,住,,,1051230,土地1建物1車位2,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031015,156.24,4,2,3,有,有,12000000,76805,坡道平面,37.44,0,1.本案買賣係屬於二親等間之權利持分買賣。,RPOPMLLLKHMFFCB27CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路二段上石南八巷31~60號,21.88,住,,,1051216,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871103,111.1,3,2,2,有,有,7050000,63456,坡道機械,7.78,0,,RPUOMLMLKHMFFCB87CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩路781~810號,28.38,住,,,1051129,土地1建物1車位1,四層，五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890408,263.40999999999997,5,2,3,有,有,19800000,75168,坡道平面,19.93,0,,RPWNMLNLKHMFFCB08CA
南屯區,房地(土地+建物),臺中市南屯區文心南六路21巷31~60號,184.33,住,,,1051229,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1001117,352.04,5,4,6,有,無,52000000,147710,,0.0,0,,RPSOMLNLKHMFFCB77CA
南屯區,房地(土地+建物),臺中市南屯區楓和路691~720號,19.69,商,,,1051230,土地3建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701229,69.08,3,2,1,有,無,2750000,39809,,0.0,0,,RPWOMLNLKHMFFCB18CA
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街50巷1~30號,6.95,商,,,1060115,土地2建物1車位1,七層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0811120,83.43,1,1,1,有,有,3750000,44948,坡道平面,0.0,900000,,RPPOMLNJLHMFFCB37CA
南屯區,房地(土地+建物)+車位,臺中市南屯區大進街271~300號,20.26,住,,,1060113,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830407,245.72,4,2,3,有,有,13300000,54127,坡道機械,0.0,0,,RPXQMLQJLHMFFCB68CA
西屯區,房地(土地+建物)+車位,臺中市西屯區漢翔路91~120號,36.93,住,,,1060111,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010523,284.03999999999996,4,2,2,有,有,18880000,66470,坡道平面,69.4,0,,RPTNMLRJLHMFFCB08CA
南屯區,土地,永富段61~90地號,4235.92,住,,,1051127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,723974050,170913,,0.0,0,,RPQPMLRJLHMFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區福安一街1~30號,18.35,住,,,1051220,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820317,89.00999999999999,2,2,1,有,有,3900000,43815,升降機械,0.0,0,,RPPTMLRJLHMFFCB28CA
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段151~180號,25.92,住,,,1051231,土地1建物1車位2,四層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041008,276.92,4,2,2,有,有,15300000,55251,坡道平面,53.96,0,,RPQTMLRJLHMFFCB38CA
西屯區,房地(土地+建物),臺中市西屯區福星路151~180號,14.05,住,,,1051228,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960929,104.73,3,2,2,有,有,7750000,74000,,0.0,0,,RPUNMLKKLHMFFCB57CA
西屯區,房地(土地+建物)+車位,臺中市西屯區文心路二段541~570號,8.69,住,,,1060108,土地2建物1車位1,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0961122,97.72999999999999,1,1,1,有,有,7080000,74025,坡道平面,22.35,1500000,含增建或未登記建物。,RPQQMLNKLHMFFCB77CA
南屯區,房地(土地+建物)+車位,臺中市南屯區東興路三段211~240號,12.3,住,,,1051228,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830104,124.33,2,2,2,有,有,5910000,47535,坡道機械,0.0,0,,RPXNMLQKLHMFFCB48CA
南屯區,房地(土地+建物)+車位,臺中市南屯區公益路二段601~630號,16.34,住,,,1060111,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880429,159.82,3,2,2,有,有,9800000,61319,坡道平面,0.0,0,,RPPOMLQKLHMFFCB77CA
西屯區,房地(土地+建物),臺中市西屯區西安街130巷1~30號,4.39,住,,,1060116,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830328,23.08,1,1,1,有,有,1250000,54159,,0.0,0,,RPUOMLQKLHMFFCB28CA
西屯區,土地,惠來厝段1081~1110地號,12.89,其他,,,1051227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3669546,284682,,0.0,0,(包含)公共設施保留地之交易。,RPVQMLQKLHMFFCB58CA
后里區,房地(土地+建物),臺中市后里區安眉路135巷1~30號,73.1,,鄉村區,乙種建築用地,1040414,土地5建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050624,173.6,4,3,3,有,無,7880000,45392,,0.0,0,,RPPNMLSKKHMFFAL58CA
豐原區,房地(土地+建物),臺中市豐原區南陽路綠山巷122弄31~60號,123.48,住,,,1051228,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1050923,165.36,5,2,3,有,無,10800000,65312,,0.0,0,,RPOOMLSKKHMFFAL58CA
豐原區,房地(土地+建物),臺中市豐原區合作街118巷31~60號,88.3,住,,,1060102,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0651001,110.2,5,3,2,有,無,5750000,52178,,0.0,0,含增建或未登記建物。,RPUNMLSKKHMFFAL09CA
后里區,土地,后豐段61~90地號,1902.36,農,,,1051229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31650000,16637,,0.0,0,,RPPNMLMLKHMFFAL08CA
神岡區,土地,圳前段691~720地號,86.16,住,,,1060116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5733948,66550,,0.0,0,,RPXNMLOLKHMFFAL09CA
后里區,房地(土地+建物)+車位,臺中市后里區月湖東路358巷91~120號,27.8,,特定農業區,甲種建築用地,1051228,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1041117,131.24,2,1,2,有,有,5500000,41908,升降機械,0.0,0,,RPRNMLSJLHMFFAL78CA
大甲區,土地,日新段361~390地號,213.16,,一般農業區,甲種建築用地,1060206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2256831,10587,,0.0,0,,RPSNMLSKKHMFFBL98CA
大甲區,土地,甲惠段301~330地號,16.51,,特定農業區,農牧用地,1060207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,3028,,0.0,0,本筆土地係做道路使用,RPPNMLKLKHMFFBL97CA
外埔區,土地,永豐段91~120地號,1639.38,,一般農業區,農牧用地,1051228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,3965,,0.0,0,,RPTNMLRKKHMFFBL98CA
大甲區,土地,義水段1141~1170地號,517.52,工,,,1060109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21000000,40578,,0.0,0,,RPPNMLOLKHMFFBL38CA
清水區,土地,銀聯段2281~2310地號,162.0,住,,,1060119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3380000,20864,,0.0,0,,RPUNMLKLKHMFFCL58CA
梧棲區,房地(土地+建物),臺中市梧棲區南簡里20鄰長春路234巷1~30號,83.0,住,,,1060126,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050102,205.23,3,2,3,有,無,8300000,40442,,0.0,0,,RPVNMLQKKHMFFCL56CA
清水區,房地(土地+建物),臺中市清水區頂三庄路241~270號,83.16,農,,,1060203,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,0821210,133.74,3,2,2,有,無,4700000,,,0.0,0,,RPWNMLMLKHMFFCL98CA
沙鹿區,房地(土地+建物),臺中市沙鹿區四平街42巷1~30號,22.75,住,,,1060109,土地1建物1車位0,三層,,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661110,72.93,2,2,1,有,無,2200000,30166,,0.0,0,,RPPOMLOLKHMFFCL58CA
清水區,房地(土地+建物)+車位,臺中市清水區建國路121~150號,53.51,住,,,1060108,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940927,179.81,4,2,2,有,有,4800000,26695,坡道平面,0.0,0,,RPTNMLKKLHMFFCL48CA
清水區,土地,菁埔南段121~150地號,148.7,農,,,1060109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2249000,15124,,0.0,0,,RPVNMLNKLHMFFCL98CA
清水區,土地,菁埔南段121~150地號,98.47,農,,,1060109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1489200,15123,,0.0,0,,RPWNMLNKLHMFFCL09CA
清水區,土地,菁埔南段121~150地號,144.98,農,,,1060109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2192700,15124,,0.0,0,,RPXNMLNKLHMFFCL56CA
清水區,土地,菁埔南段121~150地號,114.43,農,,,1060109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1730700,15125,,0.0,0,,RPOOMLNKLHMFFCL38CA
東勢區,房地(土地+建物),臺中市東勢區豐勢路1~30號,60.86,住,,,1060113,土地2建物1車位0,全,三層,透天厝,住商用,加強磚造,0700630,164.18,4,2,3,有,無,6900000,42027,,0.0,0,,RPSNMLRKKHMFFEL56CA
大雅區,房地(土地+建物),臺中市大雅區大林路7巷1~30號,114.0,,特定農業區,甲種建築用地,1060122,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820629,161.08,3,3,2,有,無,8000000,49665,,0.0,0,,RPQNMLSKKHMFFFL56CA
大雅區,土地,自強段871~900地號,1555.0,,特定農業區,農牧用地,1060120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20100000,12926,,0.0,0,本買賣案件土地增值稅由買方繳納。,RPOOMLLLKHMFFFL48CA
大雅區,房地(土地+建物),臺中市大雅區神林南路115巷61~90號,19.87,住,,,1060204,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830426,108.55,3,2,2,有,有,3700000,34086,,0.0,0,,RPVNMLMJLHMFFFL09CA
潭子區,房地(土地+建物),臺中市潭子區興華一路357巷15弄1~30號,88.62,住,,,1041123,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1051206,220.74,6,2,4,有,無,16800000,76108,,0.0,0,,RPRNMLRJLHMFFFL56CA
潭子區,房地(土地+建物),臺中市潭子區興華一路357巷1~30號,88.87,住,,,1041225,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1051206,243.05,5,4,6,有,無,17500000,72002,,0.0,0,,RPSNMLRJLHMFFFL66CA
大里區,房地(土地+建物),臺中市大里區新仁路三段31巷3弄1~30號,67.53,住,,,1060110,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0590101,86.46,3,1,2,有,無,4100000,47421,,0.0,0,,RPUNMLRKKHMFFGL96CA
霧峰區,土地,萬斗六段991~1020地號,2669.0,,山坡地保育區,農牧用地,1051229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,674,,0.0,0,,RPOOMLRKKHMFFGL09CA
霧峰區,土地,萬豐段901~930地號,265.96,,山坡地保育區,丙種建築用地,1060125,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,9776,,0.0,0,,RPPNMLSKKHMFFGL56CA
烏日區,土地,新喀哩段151~180地號,814.14,,鄉村區,乙種建築用地,1051207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24400000,29970,,0.0,0,,RPTOMLMLKHMFFGL56CA
大里區,房地(土地+建物),臺中市大里區新生西路181巷31~60號,69.7,住,,,1051217,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0940113,171.88,4,3,3,有,無,12800000,74471,,0.0,0,,RPTNMLOLKHMFFGL66CA
霧峰區,房地(土地+建物),臺中市霧峰區中正路176巷25弄1~30號,96.6,,鄉村區,乙種建築用地,1060114,土地3建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0820921,155.01,4,2,3,有,無,5800000,37417,,0.0,0,,RPVNMLOLKHMFFGL86CA
烏日區,房地(土地+建物)+車位,臺中市烏日區三榮路一段391~420號,40.82,住,,,1041027,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051014,235.71,4,2,2,有,有,11360000,54147,坡道平面,72.08,2500000,,RPXNMLLJLHMFFGL66CA
大里區,房地(土地+建物)+車位,臺中市大里區中湖路150巷1~30號,17.04,住,,,1051231,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0960607,127.39000000000001,3,2,2,有,有,5100000,40035,坡道機械,9.03,0,,RPTNMLNJLHMFFGL09CA
烏日區,土地,溪尾南段661~690地號,2928.86,,特定農業區,農牧用地,1060120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19769800,6750,,0.0,0,,RPTNMLRJLHMFFGL86CA
烏日區,房地(土地+建物)+車位,臺中市烏日區公園路91~120號,14.18,住,,,1051222,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010628,117.59,3,2,2,有,有,6500000,55277,坡道平面,23.89,0,,RPOOMLRJLHMFFGL09CA
