編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLLJLHMFFAD87CA,1,37.98,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPOOMLOLKHMFFAD47CA,,121.30,見其他登記事項,見其他登記事項,105年10月26日,十八層,十五層
RPOOMLOLKHMFFAD47CA,,59.46,見其他登記事項,見其他登記事項,105年10月26日,十八層,
RPOOMLOLKHMFFAD47CA,,28.04,見其他登記事項,見其他登記事項,105年10月26日,十八層,
RPPOMLOLKHMFFAD57CA,,97.50,見其他登記事項,見其他登記事項,105年10月26日,十八層,十五層
RPPOMLOLKHMFFAD57CA,,41.73,見其他登記事項,見其他登記事項,105年10月26日,十八層,
RPPOMLOLKHMFFAD57CA,,22.53,見其他登記事項,見其他登記事項,105年10月26日,十八層,
RPQOMLLJLHMFFAD27CA,1,89.17,見其他登記事項,見其他登記事項,104年11月5日,二十四層,四層
RPQOMLLJLHMFFAD27CA,1,65.71,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPOOMLNLKHMFFAD37CA,22,25.47,住家用,鋼筋混凝土造,83年8月2日,六層,四層
