鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮長春路三段1~30號,23.31,商,,,1051201,土地2建物1車位1,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880930,178.65,4,2,2,有,有,7850000,43941,升降機械,0.0,0,,RPRNMLMJKHMFFCJ08CA
湖口鄉,建物,新竹縣湖口鄉三民一路31~60號,0.0,,,,1051201,土地0建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040327,230.72,3,3,4,有,有,5288000,22920,,0.0,0,,RPTNMLTKJHMFFDJ09CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮北興路一段541~570號,16.17,住,,,1060101,土地1建物1車位0,九層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0991231,79.30000000000001,3,2,2,有,有,5400000,68096,,0.0,0,,RPSNMLQLJHMFFCJ68CA
尖石鄉,土地,義興段北角小段91~120地號,200.0,,山坡地保育區,農牧用地,1060101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,900000,4500,,0.0,0,,RPPNMLQLJHMFFCJ38CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市縣政七街1~30號,18.1,商,,,1051201,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830622,126.72,3,2,2,有,有,8800000,69444,坡道機械,0.0,0,,RPSRMLSJLHMFFBJ56CA
竹北市,房地(土地+建物),新竹縣竹北市華興街211~240號,20.8,住,,,1051201,土地5建物1車位0,一層，二層,二層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1040107,113.77000000000001,0,0,0,無,有,17600000,154698,,0.0,0,,RPVNMLQJLHMFFBJ88CA
竹北市,土地,竹北段721~750地號,105.65,,鄉村區,乙種建築用地,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8800000,83294,,0.0,0,,RPQNMLRKKHMFFBJ48CA
竹北市,房地(土地+建物),新竹縣竹北市成功二街121~150號,7.84,住,,,1060101,土地1建物1車位0,二層,八層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970619,34.08,1,1,1,有,有,3250000,95364,,0.0,0,,RPROMLRKKHMFFBJ68CA
新埔鎮,土地,仰德段1561~1590地號,582.96,,鄉村區,乙種建築用地,1060101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45850000,78650,,0.0,0,,RPUOMLRKKHMFFBJ98CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市興隆路一段421~450號,64.05,住,,,1051201,土地1建物1車位3,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051014,438.26,3,2,3,有,有,33500000,94483,坡道平面,121.8,3600000,,RPVOMLRKKHMFFBJ09CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐十路1~30號,6.33,其他,,,1051201,土地1建物1車位1,十三層,十三層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970321,73.83,1,1,1,有,有,4150000,56210,坡道平面,0.0,0,含增建或未登記建物。,RPXOMLRKKHMFFBJ66CA
新埔鎮,房地(土地+建物),新竹縣新埔鎮義民路一段301~330號,86.26,,鄉村區,乙種建築用地,1060101,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0690801,136.78,3,2,2,有,無,5000000,36555,,0.0,0,,RPOPMLRKKHMFFBJ48CA
竹北市,房地(土地+建物),新竹縣竹北市光明九路31~60號,5.5,商,,,1060101,土地1建物1車位0,三層,十一層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0910627,37.05,1,1,1,有,有,2300000,62078,,0.0,0,,RPPPMLRKKHMFFBJ58CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家七路61~90號,10.22,住,,,1051201,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970927,127.97,2,1,1,有,有,7200000,56263,坡道機械,0.0,0,,RPRPMLRKKHMFFBJ78CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十一路241~270號,8.09,商,,,1060101,土地1建物1車位1,三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051101,115.12,2,1,1,有,有,6470000,66635,坡道平面,30.03,800000,,RPQNMLSKKHMFFBJ58CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十一路241~270號,8.21,商,,,1060101,土地1建物1車位1,六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051101,113.45,2,1,1,有,有,6750000,65662,坡道平面,25.88,1000000,,RPRNMLSKKHMFFBJ68CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十一路241~270號,7.58,商,,,1060101,土地1建物1車位1,十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051101,102.15,2,1,1,有,有,6080000,71194,坡道平面,25.88,650000,,RPSNMLSKKHMFFBJ78CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十一路241~270號,10.21,商,,,1060101,土地1建物1車位1,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051101,149.91,3,1,2,有,有,9580000,70737,坡道平面,30.03,1100000,,RPUNMLSKKHMFFBJ98CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十一路241~270號,7.58,商,,,1060101,土地1建物1車位1,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051101,102.15,2,1,1,有,有,6110000,71588,坡道平面,25.88,650000,,RPVNMLSKKHMFFBJ09CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十一路241~270號,7.58,商,,,1060101,土地1建物1車位1,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051101,102.15,2,1,1,有,有,6600000,72112,坡道平面,25.88,1100000,,RPWNMLSKKHMFFBJ56CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十一路241~270號,8.21,商,,,1060101,土地1建物1車位1,二十二層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051101,117.61,2,1,1,有,有,7030000,67710,坡道平面,30.03,1100000,,RPXNMLSKKHMFFBJ66CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利十一路241~270號,7.58,商,,,1060101,土地1建物1車位1,二十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051101,106.31,2,1,1,有,有,6720000,73676,坡道平面,30.03,1100000,,RPPOMLSKKHMFFBJ58CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉仁街31~60號,27.76,住,,,1060101,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961012,180.32,4,2,2,有,有,8700000,48248,坡道平面,0.0,0,,RPSOMLSKKHMFFBJ88CA
新埔鎮,土地,內立段211~240地號,2641.67,,山坡地保育區,農牧用地,1060201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12000000,4543,,0.0,0,,RPRNMLKLKHMFFBJ97CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐三街31~60號,41.91,住,,,1051101,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960402,215.41000000000003,4,2,2,有,有,12500000,58029,坡道平面,33.07,0,含增建或未登記建物。,RPUOMLKLKHMFFBJ38CA
關西鎮,土地,正義段481~510地號,3.05,住,,,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,87500,28689,,0.0,0,,RPWOMLLLKHMFFBJ68CA
竹北市,土地,竹北段721~750地號,123.68,,鄉村區,乙種建築用地,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10800000,87322,,0.0,0,,RPOUMLMLKHMFFBJ58CA
竹北市,土地,國義段241~270地號,261.32,住,,,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21500000,82275,,0.0,0,,RPPOMLLJLHMFFBJ87CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市復興六路31~60號,46.03,住,,,1060101,土地1建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961207,271.05,4,2,2,有,有,19000000,70098,坡道平面,64.21,0,,RPSPMLLJLHMFFBJ28CA
竹北市,房地(土地+建物),新竹縣竹北市中華路761巷1~30號,127.24,住,,,1051201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0681106,134.22,10,0,10,有,無,7350000,54761,,0.0,0,,RPUNMLMJLHMFFBJ38CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮二重里光明路126巷65弄1~30號,29.76,其他,,,1051201,土地2建物1車位1,十一層,十四層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040713,184.15,4,2,2,有,有,7690000,41759,坡道平面,0.0,900000,,RPWNMLMLKHMFFCJ78CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮中興路二段260巷1~30號,41.08,住,,,1060101,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880714,133.28,3,2,2,有,有,3300000,24760,,0.0,0,,RPOOMLKLKHMFFCJ87CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮和江街393巷1~30號,138.0,住,,,1060101,土地8建物3車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040322,228.55,5,2,4,有,有,12000000,52505,,0.0,0,,RPTNMLNLKHMFFCJ58CA
湖口鄉,土地,德盛段811~840地號,2600.0,,特定農業區,農牧用地,1060101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11010000,4235,,0.0,0,,RPPNMLRKKHMFFDJ58CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉新興路564巷61~90號,27.62,,鄉村區,乙種建築用地,1060101,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1040714,85.22999999999999,3,2,2,有,有,3880000,45524,,0.0,0,,RPRNMLRKKHMFFDJ78CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉坑子口541~570號,1667.0,,特定農業區,農牧用地,1050101,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,1040813,435.38,8,2,6,有,無,12300000,,,0.0,0,,RPPNMLSKKHMFFDJ68CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉福陽一街61~90號,122.22,,鄉村區,乙種建築用地,1060101,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1050427,209.47,5,1,6,有,無,12700000,60629,,0.0,0,,RPQNMLKLKHMFFDJ08CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉建興路二段697巷61~90號,98.89,住,,,1060101,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,130.48,3,2,2,有,無,4068334,31180,,0.0,0,,RPWNMLLLKHMFFDJ78CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮康寧街87巷5弄1~30號,62.0,住,,,1051201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,121.36,0,2,4,有,無,5200000,42848,,0.0,0,,RPROMLOKLHMFFCJ58CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮五豐街22巷12弄1~30號,56.5,住,,,1051201,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,,79.48,3,2,2,有,無,4200000,52843,,0.0,0,,RPROMLPKLHMFFCJ68CA
新埔鎮,房地(土地+建物),新竹縣新埔鎮義民路二段153巷146弄91~120號,914.0,,特定農業區,農牧用地,1051201,土地1建物1車位0,一層，二層，屋頂突出物,二層,農舍,農舍,鋼筋混凝土造,1051115,172.68,2,2,3,有,無,9000000,,,0.0,0,,RPPNMLRKKHMFFBJ48DA
新豐鄉,房地(土地+建物),新竹縣新豐鄉員山1~30號,99.33,,特定農業區,甲種建築用地,1060101,土地4建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1020830,116.47,3,2,3,有,有,6880000,59071,,0.0,0,,RPXNMLMJLHMFFDJ88CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉錦州三街31~60號,99.0,,工業區,丁種建築用地,1051201,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950120,209.48,6,2,7,有,無,7000000,33416,,0.0,0,增建4樓,RPVNMLQJLHMFFDJ09CA
新豐鄉,土地,福陽段751~780地號,1156.72,,鄉村區,乙種建築用地,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,66500000,57490,,0.0,0,,RPXNMLLJLHMFFDJ78CA
湖口鄉,土地,光華段691~720地號,647.79,住,,,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,42000000,64836,,0.0,0,,RPRNMLKKLHMFFDJ28DA
寶山鄉,土地,雞油凸段雞油凸小段481~510地號,7472.5,,山坡地保育區,農牧用地,1060101,土地20建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,602,,0.0,0,,RPQOMLOKLHMFFCJ58DA
橫山鄉,土地,九讚頭段61~90地號,6033.88,,山坡地保育區,林業用地,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7300000,1210,,0.0,0,,RPPOMLPKLHMFFCJ48CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮中山路93巷31~60號,55.0,住,,,1051201,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,,111.06,3,1,2,有,無,3200000,28813,,0.0,0,,RPQOMLPKLHMFFCJ58CA
寶山鄉,土地,枋子坑段271~300地號,3372.84,,山坡地保育區,農牧用地,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4700000,1393,,0.0,0,,RPSNMLOKLHMFFCJ58CA
尖石鄉,土地,錦屏段151~180地號,2480.0,,山坡地保育區,農牧用地,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,726,,0.0,0,,RPPSMLKKLHMFFCJ38CA
新豐鄉,土地,後湖段埔和小段181~210地號,901.0,,特定農業區,甲種建築用地,1060201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9110000,10111,,0.0,0,,RPUNMLLLKHMFFDJ58CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉新生三街70巷1~30號,16.8,,工業區,丁種建築用地,1051201,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821126,49.43,2,0,1,有,無,2400000,48554,,0.0,0,,RPVNMLMLKHMFFDJ78CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉新生三路1~30號,28.33,,工業區,丁種建築用地,1051201,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811013,78.73,3,2,2,有,有,3500000,44456,,0.0,0,,RPRNMLKLKHMFFDJ18CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉中美西路151巷1~30號,307.0,,特定農業區,甲種建築用地,1051201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0761110,205.22,5,3,3,有,無,3296300,16062,,0.0,0,買受人2人各持分1/2親友、員工或其他特殊關係間之交易。,RPWNMLKLKHMFFDJ68CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉祥喜路255巷1~30號,140.83,,一般農業區,甲種建築用地,1060101,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0850111,187.56,5,2,3,有,無,5500000,29324,,0.0,0,,RPXNMLKLKHMFFDJ78CA
新豐鄉,土地,中崙段991~1020地號,482.0,,特定農業區,農牧用地,1060101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,5394,,0.0,0,,RPQOMLKLKHMFFDJ18CA
竹東鎮,土地,燥樹排段151~180地號,648.17,,山坡地保育區,農牧用地,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,46,,0.0,0,親友間買賣權利人有2人,RPPPMLQKLHMFFCJ68CA
峨眉鄉,土地,富興段西河排小段31~60地號,298.0,,山坡地保育區,農牧用地,1060101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2430000,8154,,0.0,0,,RPPOMLQKLHMFFCJ58CA
尖石鄉,土地,玉峰段421~450地號,9792.0,,山坡地保育區,林業用地,1060101,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,26,,0.0,0,,RPQNMLRJLHMFFCJ58CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮世界街85巷1~30號,29.86,住,,,1060101,土地3建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851231,102.31,4,2,2,有,有,2750000,26879,,0.0,0,,RPSOMLLLKHMFFCJ38CA
芎林鄉,土地,王爺坑段361~390地號,3323.0,,山坡地保育區,農牧用地,1051201,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000,1986,,0.0,0,,RPWOMLLLKHMFFCJ78CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮中興路三段391~420號,10.73,住,,,1051201,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850507,79.49,2,2,2,有,有,2750000,34596,,0.0,0,,RPTNMLRKKHMFFCJ88CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮二重里光明路126巷65弄1~30號,29.6,其他,,,1060101,土地2建物1車位1,八層,十四層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040713,181.78,4,2,2,有,有,7700000,42361,坡道平面,0.0,850000,,RPOOMLMLKHMFFCJ08CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮二重里光明路126巷65弄1~30號,31.97,其他,,,1060101,土地2建物1車位1,十四層,十四層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040713,198.45,4,2,2,有,有,8130000,40967,坡道平面,0.0,900000,,RPPOMLMLKHMFFCJ18CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮二重里光明路126巷65弄31~60號,33.38,其他,,,1060101,土地2建物1車位2,六層,十四層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040713,225.84,4,2,2,有,有,8580000,37993,坡道平面,0.0,1570000,,RPQOMLMLKHMFFCJ28CA
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮二重里光明路126巷65弄31~60號,27.56,其他,,,1060101,土地2建物1車位2,十層,十四層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040713,189.13,3,2,2,有,有,7570000,40027,坡道平面,0.0,1670000,,RPROMLMLKHMFFCJ38CA
竹東鎮,車位,新竹縣竹東鎮二重里光明路126巷65弄1~30號,1.1,其他,,,1060101,土地0建物0車位1,一層,十四層,其他,見其他登記事項,鋼筋混凝土造,1040713,27.099999999999998,0,0,0,有,有,770000,,坡道平面,0.0,770000,,RPSOMLMLKHMFFCJ48CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市華興五街1~30號,31.17,住,,,1060101,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021227,195.2,3,2,2,有,有,10500000,53791,坡道平面,0.0,0,,RPPPMLLJLHMFFBJ97CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市社崙街1~30號,28.08,住,,,1060101,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030901,176.63,3,2,2,有,有,10150000,57465,坡道平面,30.78,0,,RPXNMLLJLHMFFBJ58CA
竹北市,房地(土地+建物),新竹縣竹北市嘉興二街1~30號,25.82,住,,,1060101,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040901,203.55,3,2,2,有,有,10650000,52321,,0.0,0,,RPOOMLLJLHMFFBJ77CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市鹿場里25鄰成功九街61~90號,42.95,住,,,1060201,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050325,247.54,4,2,2,有,有,17380000,72287,坡道平面,44.46,2700000,,RPVNMLLJLHMFFBJ38CA
關西鎮,房地(土地+建物),新竹縣關西鎮坪林31~60號,224.0,,特定農業區,甲種建築用地,1051101,土地2建物1車位0,全,一層,透天厝,住家用,加強磚造,0720601,99.35,4,2,3,有,無,5460000,54957,,0.0,0,,RPWVMLMLKHMFFBJ86CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬五街31~60號,19.86,商,,,1051201,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940923,215.43,3,2,2,有,有,12000000,55703,坡道平面,0.0,0,,RPRNNLMLKHMFFBJ28CA
新埔鎮,土地,照門段石門小段361~390地號,1582.36,,山坡地保育區,林業用地,1060101,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,1011,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLKLKHMFFBJ28CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐十一路二段61~90號,52.09,住,,,1060101,土地1建物1車位3,五層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030529,363.27,4,2,2,有,有,24180000,74050,坡道平面,89.4,3900000,,RPROMLKLKHMFFBJ08CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功十一街91~120號,49.71,住,,,1051201,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051103,273.72,3,2,2,有,有,24420000,98314,坡道平面,54.22,2840000,,RPSOMLKLKHMFFBJ18CA
竹北市,土地,東華段1171~1200地號,63.17,,鄉村區,乙種建築用地,1060201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,66487,,0.0,0,,RPTOMLSKKHMFFBJ98CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口三街241~270號,29.22,住,,,1060201,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050628,176.98,3,2,2,有,有,11950000,76464,坡道平面,39.67,1450000,,RPWOMLSKKHMFFBJ66CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市福興一路31~60號,15.97,商,,,1051201,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030728,168.82999999999998,3,2,2,有,有,9620000,56980,坡道平面,0.0,0,,RPOOMLSKKHMFFBJ48CA
竹北市,車位,新竹縣竹北市嘉興三街1~30號,3.58,住,,,1060201,土地0建物0車位1,,,其他,,,,27.08,0,0,0,有,有,1050000,,坡道平面,27.08,1050000,,RPPNMLSKKHMFFBJ48CA
竹北市,土地,莊敬段61~90地號,49.55,住,,,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3400000,68618,,0.0,0,親友間之交易。,RPPOMLQJLHMFFBJ38CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘口六街121~150號,19.94,住,,,1060101,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991231,136.48000000000002,2,2,1,有,有,8300000,72659,坡道平面,36.01,1000000,,RPWOMLRJLHMFFBJ56CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬三路241~270號,19.28,商,,,1060101,土地1建物1車位2,二十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040417,254.38,4,2,2,有,有,18080000,80460,坡道平面,59.5,2400000,,RPSPMLRJLHMFFBJ88CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬三路241~270號,15.33,商,,,1060101,土地1建物1車位2,二十三層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040417,211.25,3,2,2,有,有,14070000,78885,坡道平面,59.5,2100000,,RPWPMLRJLHMFFBJ66CA
竹北市,房地(土地+建物),新竹縣竹北市環北路二段243巷1~30號,1007.06,工,,,1051201,土地3建物1車位0,三層，一層，二層,三層,工廠,工業用,見其他登記事項,0870220,1485.88,0,0,0,無,無,38000000,,,0.0,0,,RPQPMLSJLHMFFBJ78CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明六路東二段241~270號,11.48,住,,,1060101,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0980121,86.9,2,2,2,有,有,6700000,77100,坡道平面,0.0,0,,RPOOMLTJLHMFFBJ58CA
