編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLNLKHMFFBK98CA,,171.90,住家用,鋼筋混凝土造,105年10月6日,三層,一層 二層 三層
RPWNMLOKLHMFFBK98CA,,103.24,住家用,鋼筋混凝土造,105年10月18日,十一層,十層
RPWNMLOKLHMFFBK98CA,,100.83,見其他登記事項,鋼筋混凝土造,105年10月18日,十一層,
RPRNMLQKLHMFFCK78CA,,155.74,住家用,鋼筋混凝土造,,二層,一層 二層
RPRNMLQKLHMFFCK78CA,,105.90,住家用,鋼筋混凝土造,,二層,一層 二層
RPXNMLRKKHMFFDK86CA,3,241.15,見其他登記事項,鋼筋混凝土造,103年6月11日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPUNMLSKKHMFFFK86CA,10,187.33,住家用,見其他登記事項,95年11月16日,三層,一層 二層 三層 電梯樓梯間
RPQNMLKLKHMFFFK38CA,23,87.82,住家用,鋼筋混凝土造,83年7月12日,六層,五層
RPQNMLKLKHMFFFK38CA,23,8.59,見其他登記事項,鋼筋混凝土造,83年7月12日,六層,
RPQNMLKLKHMFFFK38CA,23,11.30,見其他登記事項,鋼筋混凝土造,83年7月12日,六層,
RPQNMLPKLHMFFDK68CA,1,105.49,見其他登記事項,鋼筋混凝土造,105年3月29日,五層,二層
RPQNMLPKLHMFFDK68CA,1,25.83,共有部分,鋼筋混凝土造,105年3月29日,五層,
RPQNMLPKLHMFFDK68CA,1,16.96,共有部分,鋼筋混凝土造,105年3月29日,五層,
RPSNMLKLKHMFFDK38CA,41,278.40,住家用,鋼筋混凝土加強磚造,65年2月18日,三層,一層 二層 三層 騎樓
RPPOMLKLKHMFFDK18CA,21,138.36,住家用,鋼筋混凝土造,84年8月26日,七層,一層 二層 三層 騎樓
RPPOMLKLKHMFFDK18CA,21,14.07,見其他登記事項,鋼筋混凝土造,84年8月26日,七層,
RPPOMLKLKHMFFDK18CA,21,26.24,見其他登記事項,鋼筋混凝土造,84年8月26日,七層,
RPROMLKLKHMFFDK38CA,3,231.89,住家用,鋼筋混凝土造,103年7月21日,四層,一層 二層 三層 四層
RPQOMLLLKHMFFDK38CA,1,100.51,住家用,鋼筋混凝土造,105年4月6日,四層,四層
RPQOMLLLKHMFFDK38CA,1,35.23,共有部分,鋼筋混凝土造,105年4月6日,四層,
RPUOMLLLKHMFFDK78CA,2,244.50,見其他登記事項,鋼筋混凝土造,104年6月29日,四層,一層 二層 三層 四層 屋頂突出物
RPVNMLMJLHMFFDK78CA,1,265.57,見其他登記事項,鋼筋混凝土造,105年3月1日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPWNMLMJLHMFFDK88CA,1,260.44,見其他登記事項,鋼筋混凝土造,105年3月1日,五層,一層 二層 三層 四層 五層 見其他登記事項
RPRNMLLLKHMFFBK18CA,,125.11,住家用,加強磚造,,,一層 二層 屋頂突出物 見其他登記事項
RPQOMLTJLHMFFBK88CA,1,264.79,住家用,鋼筋混凝土造,104年7月17日,三層,一層 二層 三層
RPUNMLOKLHMFFFK56CA,29,206.10,住家用,加強磚造,76年8月24日,二層,一層 二層 騎樓
RPTRMLTJLHMFFFK27CA,4,110.36,住家用,見其他登記事項,101年8月22日,四層,一層 二層 三層 四層
RPTRMLTJLHMFFFK27CA,4,110.36,住家用,見其他登記事項,101年8月22日,四層,一層 二層 三層 四層
RPROMLNJLHMFFBK38CA,35,206.81,住家用,鋼筋混凝土造,71年1月5日,,一層 二層 三層 屋頂突出物 騎樓
RPQNMLLLKHMFFBK08CA,,108.13,住家用,鋼筋混凝土造,,,五層
RPQNMLLLKHMFFBK08CA,,6.37,見其他登記事項,鋼筋混凝土造,,,
RPSNMLMLKHMFFDK58CA,3,67.50,見其他登記事項,鋼筋混凝土造,102年10月15日,十四層,五層
RPSNMLMLKHMFFDK58CA,3,15.41,共有部分,鋼筋混凝土造,102年10月15日,十四層,
RPSNMLMLKHMFFDK58CA,3,13.11,共有部分,鋼筋混凝土造,102年10月15日,十四層,
RPSNMLMLKHMFFDK58CA,3,.90,見其他登記事項,鋼筋混凝土造,102年10月15日,十四層,一層 騎樓
RPPNMLNLKHMFFDK38CA,2,89.70,見其他登記事項,鋼筋混凝土造,103年9月29日,十五層,十四層
RPPNMLNLKHMFFDK38CA,2,36.64,共有部分,鋼筋混凝土造,103年9月29日,十五層,
RPPNMLNLKHMFFDK38CA,2,19.57,共有部分,鋼筋混凝土造,103年9月29日,十五層,
RPTNMLMJLHMFFDK58CA,,104.79,見其他登記事項,鋼筋混凝土造,105年8月12日,十四層,三層
RPTNMLMJLHMFFDK58CA,,77.85,共有部分,鋼筋混凝土造,105年8月12日,十四層,
RPQNMLSKLHMFFDK98CA,1,34.99,見其他登記事項,鋼筋混凝土造,105年4月22日,十層,
RPQNMLSKLHMFFDK98CA,1,100.00,住家用,鋼筋混凝土造,105年4月22日,十層,七層
RPQNMLSKLHMFFDK98CA,1,27.73,見其他登記事項,鋼筋混凝土造,105年4月22日,十層,
RPPNMLKLLHMFFDK18CA,1,52.71,商業用,鋼筋混凝土造,105年4月21日,十層,二層
RPPNMLKLLHMFFDK18CA,1,53.95,共有部分,鋼筋混凝土造,105年4月21日,十層,
RPSNMLKLLHMFFDK48CA,1,95.67,住家用,鋼筋混凝土造,105年1月15日,九層,二層
RPSNMLKLLHMFFDK48CA,1,57.12,共有部分,鋼筋混凝土造,105年1月15日,九層,
RPPNMLLJLHMFFEK18CA,32,133.70,住家用,鋼筋混凝土造,74年7月18日,二層,一層 二層
RPQNMLNLKHMFFEK58CA,,48.41,見其他登記事項,見其他登記事項,105年10月26日,五層,
RPQNMLNLKHMFFEK58CA,,88.42,見其他登記事項,見其他登記事項,105年10月26日,五層,三層
