編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPOMLTJLHMFFAI48CA,1,29.42,見其他登記事項,見其他登記事項,105年5月10日,十四層,
RPQNMLKLKHMFFAI67CA,20,101.68,住家用,鋼筋混凝土造,86年7月9日,九層,三層 四層
RPQNMLKLKHMFFAI67CA,20,48.95,共有部份,鋼筋混凝土造,86年7月9日,九層,
RPTQMLNLKHMFFAI58CA,8,161.92,見其他登記事項,見其他登記事項,97年11月12日,三層,一層 二層 三層 見其他登記事項
RPVOMLOLKHMFFAI68CA,23,928.05,見其他登記事項,鋼筋混凝土造,83年5月23日,七層,一層 二層 三層 四層 五層 六層 七層 騎樓 地下層
RPPQMLOLKHMFFAI28CA,18,161.58,住家用,鋼筋混凝土造,87年8月3日,四層,一層 二層 三層 四層
RPQNMLLJLHMFFAI67CA,1,339.36,住家用,見其他登記事項,105年6月28日,四層,一層 二層 三層 四層
RPSNMLLJLHMFFAI87CA,5,192.31,見其他登記事項,見其他登記事項,101年5月9日,三層,一層 二層 三層 見其他登記事項
RPVNMLPKLHMFFAI78DA,36,117.80,住商用,鋼筋混凝土加強磚造,69年7月16日,二層,一層 二層 騎樓
RPVNMLLKLHMFFAI28CA,23,79.04,住家用,鋼筋混凝土造,82年6月9日,十六層,十一層
RPVNMLLKLHMFFAI28CA,23,19.43,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPVNMLLKLHMFFAI28CA,23,12.92,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPWNMLLLKHMFFAI58EA,32,196.09,住商用,鋼筋混凝土造,73年8月23日,三層,一層 二層 三層 騎樓 地下層
RPTOMLOLKHMFFAI48CA,19,113.81,住商用,鋼筋混凝土造,87年4月21日,十六層,一層 二層
RPTOMLOLKHMFFAI48CA,19,14.27,共有部份,鋼筋混凝土造,87年4月21日,十六層,
RPTOMLOLKHMFFAI48CA,19,5.33,共有部份,鋼筋混凝土造,87年4月21日,十六層,
RPSNMLNKLHMFFAI18CA,2,344.00,見其他登記事項,見其他登記事項,103年11月5日,四層,一層 二層 三層 四層 見其他登記事項
RPOOMLQJLHMFFAI08CA,24,28.52,住家用,鋼筋混凝土造,82年4月23日,八層,四層
RPOOMLQJLHMFFAI08CA,24,16.36,共有部份,鋼筋混凝土造,82年4月23日,八層,
RPOOMLQJLHMFFAI08CA,24,28.52,住家用,鋼筋混凝土造,82年4月23日,八層,六層
RPOOMLQJLHMFFAI08CA,24,16.36,共有部份,鋼筋混凝土造,82年4月23日,八層,
RPOOMLQJLHMFFAI08CA,24,28.52,住家用,鋼筋混凝土造,82年4月23日,八層,八層
RPOOMLQJLHMFFAI08CA,24,16.36,共有部份,鋼筋混凝土造,82年4月23日,八層,
RPWNMLOJLHMFFAI58CA,24,105.56,住家用,鋼筋混凝土造,82年5月4日,七層,三層
RPWNMLOJLHMFFAI58CA,24,45.58,共有部份,鋼筋混凝土造,82年5月4日,七層,
RPWOMLRJLHMFFAI98CA,1,190.99,見其他登記事項,見其他登記事項,105年12月19日,三層,一層 二層 三層 見其他登記事項
RPOPMLRJLHMFFAI28CA,1,169.96,見其他登記事項,見其他登記事項,105年12月19日,三層,一層 二層 三層 見其他登記事項
RPXNMLRJLHMFFAI98CA,1,178.07,見其他登記事項,見其他登記事項,105年12月19日,三層,一層 二層 三層 見其他登記事項
RPSOMLTJLHMFFAI78CA,1,86.53,見其他登記事項,見其他登記事項,105年5月10日,十四層,七層
RPSOMLTJLHMFFAI78CA,1,21.24,見其他登記事項,見其他登記事項,105年5月10日,十四層,
RPSOMLTJLHMFFAI78CA,1,13.96,見其他登記事項,見其他登記事項,105年5月10日,十四層,
RPSNMLLKLHMFFAI97CA,36,103.61,住家用,鋼筋混凝土造,70年3月27日,六層,一層
RPSNMLLKLHMFFAI97CA,36,6.16,共有部份,鋼筋混凝土造,70年3月27日,六層,
RPSNMLLKLHMFFAI97CA,36,2.06,共有部份,鋼筋混凝土造,70年3月27日,六層,
RPSNMLLKLHMFFAI97CA,36,.28,共有部份,鋼筋混凝土造,70年3月27日,六層,
RPSNMLLKLHMFFAI97CA,36,.28,共有部份,鋼筋混凝土造,70年3月27日,六層,
RPWOMLNLKHMFFAI68CA,24,28.64,住家用,鋼筋混凝土造,82年6月9日,十六層,四層
RPWOMLNLKHMFFAI68CA,24,6.21,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPWOMLNLKHMFFAI68CA,24,4.66,共有部份,鋼筋混凝土造,82年6月9日,十六層,
RPSNMLMJLHMFFAI18EA,14,140.71,住家用,鋼筋混凝土造,92年4月22日,三層,一層 二層 三層
RPVOMLNLKHMFFAI78EA,23,103.36,住家用,鋼筋混凝土造,83年1月21日,十二層,五層
RPVOMLNLKHMFFAI78EA,23,12.26,共有部份,鋼筋混凝土造,83年1月21日,十二層,
RPVOMLNLKHMFFAI78EA,23,17.01,共有部份,鋼筋混凝土造,83年1月21日,十二層,
RPTOMLNKLHMFFAI58EA,19,196.63,住商用,鋼筋混凝土造,87年6月11日,六層,一層 二層
RPTOMLNKLHMFFAI58EA,19,49.31,共有部份,鋼筋混凝土造,87年6月11日,六層,
RPXNMLNLKHMFFAI88EA,36,18.26,住家用,鋼筋混凝土造,70年4月21日,九層,八層
RPXNMLNLKHMFFAI88EA,36,4.95,共有部份,鋼筋混凝土造,70年4月21日,九層,
